titleId,ordering,title,region,language,types,attributes,isOriginalTitle
tt0119223,43,Great Expectations,SG,en,imdbDisplay,\N,0
tt0119223,9,Great Expectations,CA,en,imdbDisplay,\N,0
tt0119225,10,Gridlock'd,ZA,en,imdbDisplay,\N,0
tt0119225,4,Gridlock'd,CA,en,imdbDisplay,\N,0
tt0119227,21,Snow White: A Tale of Terror,CA,en,\N,\N,0
tt0119227,38,Snow White: A Tale of Terror,PH,en,imdbDisplay,\N,0
tt0119227,5,Snow White: A Tale of Terror,SG,en,imdbDisplay,\N,0
tt0119228,4,Grind,SG,en,imdbDisplay,\N,0
tt0119228,7,Grind,IN,en,imdbDisplay,\N,0
tt0119229,13,Grosse Pointe Blank,ZA,en,imdbDisplay,\N,0
tt0119229,38,Grosse Pointe Blank,CA,en,imdbDisplay,\N,0
tt0119237,17,Gummo,CA,en,imdbDisplay,\N,0
tt0119237,1,Gummo,IL,en,imdbDisplay,\N,0
tt0119237,21,Gummo,SG,en,imdbDisplay,\N,0
tt0119237,6,Gummo,PH,en,imdbDisplay,\N,0
tt0119239,1,Gupt: The Hidden Truth,CA,en,imdbDisplay,\N,0
tt0119239,5,Gupt: The Hidden Truth,IN,en,imdbDisplay,\N,0
tt0119242,17,Genealogies of a Crime,CA,en,imdbDisplay,\N,0
tt0119242,7,Genealogies of a Crime,XWW,en,imdbDisplay,\N,0
tt0119247,16,Half a Chance,XWW,en,imdbDisplay,\N,0
tt0119248,9,Hamam,PH,en,imdbDisplay,\N,0
tt0119249,12,Hamilton,IN,en,imdbDisplay,\N,0
tt0119249,1,Commander Hamilton,XWW,en,\N,\N,0
tt0119249,7,Hamilton,CA,en,imdbDisplay,\N,0
tt0119250,4,Fireworks,CA,en,imdbDisplay,\N,0
tt0119256,17,Hard Eight,CA,en,imdbDisplay,\N,0
tt0119256,18,Hard Eight,US,en,\N,\N,0
tt0119256,23,Sydney,SG,en,imdbDisplay,\N,0
tt0119256,25,Hard Eight,IN,en,imdbDisplay,\N,0
tt0119256,26,Sydney,PH,en,imdbDisplay,\N,0
tt0119256,4,Hard Eight,XWW,en,imdbDisplay,\N,0
tt0119258,21,Bounty Hunters 2: Hardball,CA,en,imdbDisplay,\N,0
tt0119262,2,Do It for Me,SG,en,\N,\N,0
tt0119263,14,The River,CA,en,imdbDisplay,\N,0
tt0119263,17,The River,XWW,en,\N,\N,0
tt0119265,3,Heart Full of Rain,CA,en,imdbDisplay,\N,0
tt0119272,12,Heaven's Burning,PH,en,imdbDisplay,\N,0
tt0119273,12,Heavy Metal 2000,PH,en,imdbDisplay,\N,0
tt0119273,15,Heavy Metal 2000,NZ,en,imdbDisplay,\N,0
tt0119273,1,Heavy Metal 2000,IE,en,imdbDisplay,\N,0
tt0119273,5,Heavy Metal 2000,CA,en,imdbDisplay,\N,0
tt0119273,8,Heavy Metal 2000,SG,en,imdbDisplay,\N,0
tt0119279,18,Bleeders,CA,en,imdbDisplay,\N,0
tt0119279,4,Island of the Cannibals,PH,en,\N,new title,0
tt0119280,28,Mrs. Brown,CA,en,imdbDisplay,\N,0
tt0119280,9,Mrs Brown,IE,en,imdbDisplay,\N,0
tt0119282,11,Hercules,ZA,en,imdbDisplay,\N,0
tt0119282,13,Hercules,SG,en,imdbDisplay,\N,0
tt0119282,18,Hercules,IL,en,imdbDisplay,\N,0
tt0119282,29,Hercules,CA,en,imdbDisplay,\N,0
tt0119282,31,Hercules,HK,en,imdbDisplay,\N,0
tt0119282,41,Hercules,PH,en,imdbDisplay,\N,0
tt0119282,45,Hercules,IN,en,imdbDisplay,\N,0
tt0119282,52,Hercules,TH,en,imdbDisplay,\N,0
tt0119282,8,Hercules,EG,en,imdbDisplay,\N,0
tt0119283,2,Hercules and Xena - The Animated Movie: The Battle for Mount Olympus,CA,en,imdbDisplay,\N,0
tt0119285,2,Hero No. 1,IN,en,imdbDisplay,\N,0
tt0119286,2,The Ruler,XWW,en,\N,\N,0
tt0119291,4,Highball,PH,en,imdbDisplay,\N,0
tt0119291,8,Highball,BR,en,imdbDisplay,\N,0
tt0119298,2,Red Blooded II,CA,en,\N,\N,0
tt0119303,11,Home Alone 3,EG,en,imdbDisplay,\N,0
tt0119303,24,Home Alone 3,IL,en,imdbDisplay,\N,0
tt0119303,27,Home Alone 3,ZA,en,imdbDisplay,\N,0
tt0119303,34,Home Alone 3,ID,en,imdbDisplay,\N,0
tt0119303,38,Home Alone 3,HK,en,imdbDisplay,\N,0
tt0119303,52,Home Alone 3,CA,en,imdbDisplay,\N,0
tt0119303,55,Home Alone 3,IN,en,imdbDisplay,\N,0
tt0119303,5,Home Alone 3,TH,en,imdbDisplay,\N,0
tt0119303,7,Home Alone 3,PH,en,imdbDisplay,\N,0
tt0119304,16,Home Fries,CA,en,imdbDisplay,\N,0
tt0119305,2,Homegrown,CA,en,imdbDisplay,\N,0
tt0119305,3,Wild Smokers,JP,en,imdbDisplay,\N,0
tt0119306,1,The Naked Man,XWW,en,\N,\N,0
tt0119307,2,Man Is a Woman,CA,en,imdbDisplay,\N,0
tt0119308,2,The Ideal Man,XWW,en,\N,literal title,0
tt0119309,3,Hong Kong Night Club,XWW,en,\N,\N,0
tt0119309,4,Hong Kong daiyasokai: Touch & Maggie,JP,en,\N,\N,0
tt0119310,13,"Honey, We Shrunk Ourselves!",ZA,en,imdbDisplay,\N,0
tt0119311,14,Hoodlum,CA,en,imdbDisplay,\N,0
tt0119311,2,Hoodlum,PH,en,imdbDisplay,\N,0
tt0119313,28,Hope Floats,CA,en,imdbDisplay,\N,0
tt0119313,3,Hope Floats,ZA,en,imdbDisplay,\N,0
tt0119313,7,Hope Floats,IL,en,imdbDisplay,\N,0
tt0119313,9,Hope Floats,IN,en,imdbDisplay,\N,0
tt0119314,18,The Horse Whisperer,CA,en,imdbDisplay,\N,0
tt0119314,22,The Horse Whisperer,IN,en,imdbDisplay,\N,0
tt0119314,34,The Old Yeller,XWW,en,alternative,\N,0
tt0119316,7,Hossz̼ alkony,CA,en,imdbDisplay,\N,0
tt0119318,13,The Guardian System,BE,en,\N,\N,0
tt0119318,5,Lethal Games,XEU,en,\N,video box title,0
tt0119320,16,Hostile Waters,CA,en,imdbDisplay,\N,0
tt0119325,8,How I Learned to Overcome My Fear and Love Arik Sharon,XWW,en,imdbDisplay,\N,0
tt0119326,6,How to Be a Player,ZA,en,imdbDisplay,\N,0
tt0119328,3,Indecent Behavior 4,PH,en,\N,theatrical title,0
tt0119328,9,Desire,JP,en,\N,\N,0
tt0119329,10,The Hunchback of Notre Dame,US,en,\N,\N,0
tt0119329,20,The Hunchback of Notre Dame,XWW,en,imdbDisplay,\N,0
tt0119329,4,The Hunchback of Notre Dame,XEU,en,\N,\N,0
tt0119331,5,Hunger: Addicted to Love,XWW,en,imdbDisplay,\N,0
tt0119336,13,Casting Director,JP,en,\N,\N,0
tt0119338,10,Hurricane Streets,JP,en,imdbDisplay,\N,0
tt0119338,1,Hurricane Streets,CA,en,imdbDisplay,\N,0
tt0119338,2,Hurricane Streets,US,en,\N,\N,0
tt0119338,3,Hurricane Streets,XWW,en,imdbDisplay,\N,0
tt0119338,8,Hurricane Streets,XEU,en,festival,\N,0
tt0119342,7,Play-Back,CA,en,imdbDisplay,\N,0
tt0119345,10,I Know What You Did Last Summer,SG,en,imdbDisplay,\N,0
tt0119345,14,I Know What You Did Last Summer,ZA,en,imdbDisplay,\N,0
tt0119345,25,I Know What You Did Last Summer,ID,en,imdbDisplay,\N,0
tt0119345,33,I Know What You Did Last Summer,CA,en,imdbDisplay,\N,0
tt0119345,47,I Know What You Did Last Summer,IN,en,imdbDisplay,\N,0
tt0119345,53,I Know What You Did Last Summer,TH,en,imdbDisplay,\N,0
tt0119345,54,I Know What You Did Last Summer,PH,en,imdbDisplay,\N,0
tt0119345,55,Last Summer,JP,en,\N,\N,0
tt0119345,5,I Know What You Did Last Summer,EG,en,imdbDisplay,\N,0
tt0119347,19,I Want You,PH,en,imdbDisplay,\N,0
tt0119347,1,I Want You,CA,en,imdbDisplay,\N,0
tt0119347,5,I Want You,IN,en,imdbDisplay,\N,0
tt0119348,5,The Ice House,SG,en,imdbDisplay,\N,0
tt0119349,28,The Ice Storm,CA,en,imdbDisplay,\N,0
tt0119349,2,The Ice Storm,IL,en,imdbDisplay,\N,0
tt0119349,5,The Ice Storm,IN,en,imdbDisplay,\N,0
tt0119349,8,The Ice Storm,PH,en,imdbDisplay,\N,0
tt0119360,20,In & Out,PH,en,imdbDisplay,\N,0
tt0119360,26,In & Out,IN,en,imdbDisplay,\N,0
tt0119360,28,In & Out,ZA,en,imdbDisplay,\N,0
tt0119360,9,In & Out,CA,en,imdbDisplay,\N,0
tt0119365,8,Incognito,PH,en,imdbDisplay,\N,0
tt0119367,3,Operation Cobra,XWW,en,\N,\N,0
tt0119371,1,Beast in the Family,XWW,en,imdbDisplay,\N,0
tt0119375,14,Insomnia,CA,en,imdbDisplay,\N,0
tt0119380,14,Star Child,CA,en,\N,\N,0
tt0119381,7,Inventing the Abbotts,CA,en,imdbDisplay,\N,0
tt0119382,4,Ines of Portugal,XWW,en,\N,\N,0
tt0119385,5,The Duo,XWW,en,\N,informal English title,0
tt0119385,6,Iruvar,SG,en,imdbDisplay,\N,0
tt0119385,7,Iruvar,IN,en,imdbDisplay,\N,0
tt0119389,16,The Island on Birds Street,IL,en,\N,\N,0
tt0119389,20,The Island on Bird Street,CA,en,imdbDisplay,\N,0
tt0119389,8,My Little Garden,JP,en,\N,\N,0
tt0119391,1,I Can't Stand Love,XWW,en,\N,\N,0
tt0119392,1,Heads or Tails,CA,en,\N,\N,0
tt0119392,2,Heads or Tails,XWW,en,imdbDisplay,\N,0
tt0119395,10,The Jackal,SG,en,imdbDisplay,\N,0
tt0119395,14,The Jackal,ZA,en,imdbDisplay,\N,0
tt0119395,20,The Jackal,ID,en,imdbDisplay,\N,0
tt0119395,33,The Jackal,HK,en,imdbDisplay,\N,0
tt0119395,35,The Jackal,CA,en,imdbDisplay,\N,0
tt0119395,42,The Jackal,PH,en,imdbDisplay,\N,0
tt0119395,44,The Jackal,TH,en,imdbDisplay,\N,0
tt0119395,6,The Jackal,EG,en,imdbDisplay,\N,0
tt0119396,15,Jackie Brown,CA,en,imdbDisplay,\N,0
tt0119396,22,Jackie Brown,EG,en,imdbDisplay,\N,0
tt0119396,25,Jackie Brown,SG,en,imdbDisplay,\N,0
tt0119396,3,Jackie Brown,ZA,en,imdbDisplay,\N,0
tt0119396,43,Jackie Brown,IL,en,imdbDisplay,\N,0
tt0119396,46,Jackie Brown,TH,en,imdbDisplay,\N,0
tt0119396,7,Jackie Brown,IN,en,imdbDisplay,\N,0
tt0119396,8,Jackie Brown,JP,en,\N,\N,0
tt0119397,2,Nature's Warrior,XWW,en,\N,\N,0
tt0119406,10,Jungle Emperor Leo,JP,en,\N,literal English title,0
tt0119406,12,Jungle Emperor Leo,CA,en,imdbDisplay,\N,0
tt0119406,8,Jungle Emperor Leo,XWW,en,imdbDisplay,\N,0
tt0119407,2,Junk Food,XWW,en,imdbDisplay,\N,0
tt0119408,1,The Garden of Ecos,CA,en,\N,complete title,0
tt0119413,2,The Spousals of God,XWW,en,\N,literal English title,0
tt0119416,11,Johnny Skidmarks,CA,en,imdbDisplay,\N,0
tt0119418,10,Day and Night,XWW,en,imdbDisplay,\N,0
tt0119418,11,Day and Night,IN,en,imdbDisplay,\N,0
tt0119418,12,Day and Night,CA,en,imdbDisplay,\N,0
tt0119423,10,Absolution,CA,en,imdbDisplay,\N,0
tt0119423,6,Absolution,IN,en,imdbDisplay,\N,0
tt0119425,5,The Deep End,XEU,en,\N,\N,0
tt0119426,4,Joyride,IE,en,dvd,\N,0
tt0119426,5,Joyride,CA,en,imdbDisplay,\N,0
tt0119427,2,Judaai,IN,en,imdbDisplay,\N,0
tt0119428,2,Judwaa,IN,en,imdbDisplay,\N,0
tt0119430,5,Jump the Gun,ZA,en,imdbDisplay,\N,0
tt0119432,7,Jungle 2 Jungle,CA,en,imdbDisplay,\N,0
tt0119438,4,The Master Detective and Rasmus,XWW,en,\N,informal title,0
tt0119440,1,Calvary,XWW,en,imdbDisplay,\N,0
tt0119448,17,Character,CA,en,imdbDisplay,\N,0
tt0119448,19,Character,XWW,en,imdbDisplay,\N,0
tt0119449,4,Karnevolucija,IN,en,imdbDisplay,\N,0
tt0119452,4,Kayla,CA,en,imdbDisplay,\N,0
tt0119453,13,A Merry War,NZ,en,\N,\N,0
tt0119457,3,Kicked in the Head,IN,en,imdbDisplay,\N,0
tt0119457,6,Stupid in N.Y.,JP,en,\N,\N,0
tt0119459,3,The Good Bad Guy,XWW,en,imdbDisplay,\N,0
tt0119463,5,Kini and Adams,CA,en,imdbDisplay,\N,0
tt0119467,12,Kiss or Kill,NZ,en,imdbDisplay,\N,0
tt0119467,1,Kiss or Kill,IE,en,imdbDisplay,\N,0
tt0119467,4,Kiss or Kill,CA,en,imdbDisplay,\N,0
tt0119468,12,Kiss the Girls,CA,en,imdbDisplay,\N,0
tt0119468,22,Kiss the Girls,EG,en,imdbDisplay,\N,0
tt0119468,23,Collector,JP,en,\N,literal English title,0
tt0119468,30,Kiss the Girls,SG,en,imdbDisplay,\N,0
tt0119468,38,Kiss the Girls,ZA,en,imdbDisplay,\N,0
tt0119468,40,Kiss the Girls,IN,en,imdbDisplay,\N,0
tt0119468,42,Kiss the Girls,IL,en,imdbDisplay,\N,0
tt0119469,6,Scarred Angels,JP,en,\N,\N,0
tt0119469,7,Injured Angels,HK,en,\N,\N,0
tt0119471,3,The Little Bastard,XWW,en,\N,literal English title,0
tt0119475,3,Koi to Hanabi to Kanransha,IN,en,imdbDisplay,\N,0
tt0119476,3,Love Has Fallen,XWW,en,\N,\N,0
tt0119481,1,"Shoot, My Darlin'",XWW,en,imdbDisplay,\N,0
tt0119483,1,"Bloodthirsty Hugo, an Eastern",XWW,en,\N,\N,0
tt0119484,1,Kull the Conqueror,CA,en,imdbDisplay,\N,0
tt0119485,12,Kundun,CA,en,imdbDisplay,\N,0
tt0119488,15,L.A. Confidential,SG,en,imdbDisplay,\N,0
tt0119488,1,L.A. Confidential,EG,en,imdbDisplay,\N,0
tt0119488,22,L.A. Confidential,JP,en,\N,\N,0
tt0119488,24,L.A. Confidential,IN,en,imdbDisplay,\N,0
tt0119488,28,L.A. Confidential,PH,en,imdbDisplay,\N,0
tt0119488,31,L.A. Confidential,TH,en,imdbDisplay,\N,0
tt0119488,32,L.A. Confidential,CA,en,imdbDisplay,\N,0
tt0119488,48,L.A. Confidential,IL,en,imdbDisplay,\N,0
tt0119488,55,L.A. Confidential,ZA,en,imdbDisplay,\N,0
tt0119488,58,L.A. Confidential,ID,en,imdbDisplay,\N,0
tt0119493,4,The Land Before Time Sing*Along*Songs,IN,en,imdbDisplay,\N,0
tt0119496,11,In the Presence of a Clown,XWW,en,imdbDisplay,\N,0
tt0119496,1,En pr̩sence d'un clown,CA,en,imdbDisplay,\N,0
tt0119501,5,Last Stand at Saber River,CA,en,imdbDisplay,\N,0
tt0119502,17,The Last Time I Committed Suicide,CA,en,imdbDisplay,\N,0
tt0119506,1,Lawn Dogs,ZA,en,imdbDisplay,\N,0
tt0119506,8,Lawn Dogs,CA,en,imdbDisplay,\N,0
tt0119509,18,Leave It to Beaver,CA,en,imdbDisplay,\N,0
tt0119510,2,Life is All You Get,XWW,en,imdbDisplay,\N,0
tt0119511,3,Life Penalty,XEU,en,\N,\N,0
tt0119513,11,God of Gamblers 3: The Early Stage,HK,en,\N,orthographically correct title,0
tt0119513,12,God of Gamblers 3: The Early Stage,XWW,en,imdbDisplay,\N,0
tt0119513,2,God of Gambler's 3 - The Early Stage,HK,en,imdbDisplay,\N,0
tt0119513,4,Od of Gamblers 3: The Early Stage,ID,en,imdbDisplay,\N,0
tt0119520,14,Chase Under Fire,CA,en,imdbDisplay,\N,0
tt0119520,20,Deadly Current,XWW,en,\N,pre-release title,0
tt0119522,8,Voice Letter,JP,en,\N,\N,0
tt0119525,1,Levitation,PH,en,imdbDisplay,\N,0
tt0119526,5,Lovestruck: Overacting,XWW,en,\N,\N,0
tt0119527,12,Deceiver,CA,en,imdbDisplay,\N,0
tt0119527,7,Liar,JP,en,\N,\N,0
tt0119528,20,Liar Liar,CA,en,imdbDisplay,\N,0
tt0119528,26,Liar Liar,IN,en,imdbDisplay,\N,0
tt0119528,27,Liar Liar,PH,en,imdbDisplay,\N,0
tt0119528,29,Liar Liar,TH,en,imdbDisplay,\N,0
tt0119528,37,Liar Liar,SG,en,imdbDisplay,\N,0
tt0119528,39,Liar Liar,EG,en,imdbDisplay,\N,0
tt0119528,40,Liar Liar,ZA,en,imdbDisplay,\N,0
tt0119528,43,Liar Liar,IL,en,imdbDisplay,\N,0
tt0119528,4,Liar Liar,HK,en,imdbDisplay,\N,0
tt0119528,54,Liar Liar,ID,en,imdbDisplay,\N,0
tt0119534,18,Life During Wartime,CA,en,working,\N,0
tt0119535,7,A Life Less Ordinary,CA,en,imdbDisplay,\N,0
tt0119539,2,Lilla J̦nssonligan p̴ styva linan,IN,en,imdbDisplay,\N,0
tt0119546,4,A Little Bit of Soul,CA,en,imdbDisplay,\N,0
tt0119547,10,Little Boy Blue,SG,en,imdbDisplay,\N,0
tt0119547,14,Little Boy Blue,ID,en,imdbDisplay,\N,0
tt0119547,17,Little Boy Blue,IN,en,imdbDisplay,\N,0
tt0119547,20,Little Boy Blue,ZA,en,imdbDisplay,\N,0
tt0119547,28,Little Boy Blue,PH,en,imdbDisplay,\N,0
tt0119549,4,Dalmatian Fever,XEU,en,\N,\N,0
tt0119557,5,The Locusts,SG,en,imdbDisplay,\N,0
tt0119557,6,The Locusts,PH,en,imdbDisplay,\N,0
tt0119558,17,Lolita,ID,en,imdbDisplay,\N,0
tt0119558,19,Lolita,PH,en,imdbDisplay,\N,0
tt0119558,23,Lolita,TH,en,imdbDisplay,\N,0
tt0119558,28,Lolita,ZA,en,imdbDisplay,\N,0
tt0119558,30,Lolita,IN,en,imdbDisplay,\N,0
tt0119558,31,Lolita,IL,en,imdbDisplay,\N,0
tt0119558,33,Lolita,CA,en,imdbDisplay,\N,0
tt0119558,39,Lolita,SG,en,imdbDisplay,\N,0
tt0119558,8,Lolita,EG,en,imdbDisplay,\N,0
tt0119558,9,Lolita,HK,en,imdbDisplay,\N,0
tt0119560,5,No Looking Back,CA,en,imdbDisplay,\N,0
tt0119565,12,L.A. Without a Map,IL,en,imdbDisplay,\N,0
tt0119565,8,GO! GO! L.A.,JP,en,\N,\N,0
tt0119567,12,The Lost World: Jurassic Park,IN,en,imdbDisplay,\N,0
tt0119567,21,The Lost World: Jurassic Park,TH,en,imdbDisplay,\N,0
tt0119567,24,The Lost World: Jurassic Park,PH,en,imdbDisplay,\N,0
tt0119567,30,The Lost World: Jurassic Park,EG,en,imdbDisplay,\N,0
tt0119567,38,The Lost World: Jurassic Park,SG,en,imdbDisplay,\N,0
tt0119567,46,The Lost World: Jurassic Park,ZA,en,imdbDisplay,\N,0
tt0119567,56,The Lost World: Jurassic Park,ID,en,imdbDisplay,\N,0
tt0119567,60,The Lost World: Jurassic Park,CA,en,imdbDisplay,\N,0
tt0119567,63,The Lost World: Jurassic Park,HK,en,imdbDisplay,\N,0
tt0119568,5,Ruffiano and Sweeteeth,XWW,en,\N,\N,0
tt0119572,11,Love Jones,CA,en,imdbDisplay,\N,0
tt0119572,16,Love Jones,ZA,en,imdbDisplay,\N,0
tt0119572,7,Love Jones,SG,en,imdbDisplay,\N,0
tt0119572,8,Love Jones,PH,en,imdbDisplay,\N,0
tt0119574,12,Love and Death on Long Island,PH,en,imdbDisplay,\N,0
tt0119574,15,Love & Death,JP,en,\N,\N,0
tt0119576,15,Nine Half 2,JP,en,\N,\N,0
tt0119576,1,Love in Paris,ZA,en,imdbDisplay,\N,0
tt0119576,21,Love in Paris,ID,en,imdbDisplay,\N,0
tt0119576,34,Love in Paris,SG,en,imdbDisplay,\N,0
tt0119576,36,Love in Paris,CA,en,imdbDisplay,\N,0
tt0119576,3,Love in Paris,IN,en,imdbDisplay,\N,0
tt0119579,12,Swearing Allegiance,CA,en,imdbDisplay,\N,0
tt0119586,10,Lucie Aubrac,CA,en,imdbDisplay,\N,0
tt0119588,15,The Wax Mask,XWW,en,imdbDisplay,\N,0
tt0119588,9,The Wax Mask,CA,en,imdbDisplay,\N,0
tt0119589,5,Crack 6-T,XWW,en,festival,\N,0
tt0119590,15,Ma vie en rose,XWW,en,imdbDisplay,\N,0
tt0119592,18,Mad City,CA,en,imdbDisplay,\N,0
tt0119592,22,Mad City,PH,en,imdbDisplay,\N,0
tt0119594,12,Twilight,CA,en,imdbDisplay,\N,0
tt0119594,19,Twilight,IN,en,imdbDisplay,\N,0
tt0119596,2,Maharaja,IN,en,imdbDisplay,\N,0
tt0119597,3,Mahjong Dragon,HK,en,\N,\N,0
tt0119602,3,A Good Place to Be,XWW,en,imdbDisplay,\N,0
tt0119609,1,Eat Your Soup,XWW,en,\N,informal English title,0
tt0119614,3,Marcello Mastroianni: I Remember,CA,en,imdbDisplay,\N,0
tt0119620,8,Marius and Jeannette,CA,en,imdbDisplay,\N,0
tt0119621,2,Mark Twain's America in 3D,CA,en,imdbDisplay,\N,0
tt0119623,12,Marquise,CA,en,imdbDisplay,\N,0
tt0119623,19,Marquise,TH,en,imdbDisplay,\N,0
tt0119623,21,Marquise,XWW,en,imdbDisplay,\N,0
tt0119626,4,Martin (Hache),XWW,en,imdbDisplay,\N,0
tt0119629,21,Destiny,EG,en,imdbDisplay,\N,0
tt0119630,12,Masterminds,CA,en,imdbDisplay,\N,0
tt0119630,3,Trouble Border,JP,en,video,\N,0
tt0119643,10,Meet Joe Black,IN,en,imdbDisplay,\N,0
tt0119643,18,Meet Joe Black,CA,en,imdbDisplay,\N,0
tt0119643,25,Meet Joe Black,SG,en,imdbDisplay,\N,0
tt0119643,28,Meet Joe Black,ID,en,imdbDisplay,\N,0
tt0119643,32,Meet Joe Black,IL,en,imdbDisplay,\N,0
tt0119643,38,Meet Joe Black,ZA,en,imdbDisplay,\N,0
tt0119643,48,Meet Joe Black,TH,en,imdbDisplay,\N,0
tt0119643,51,Meet Joe Black,PH,en,imdbDisplay,\N,0
tt0119643,55,Meet Joe Black,EG,en,imdbDisplay,\N,0
tt0119644,6,Meet Wally Sparks,CA,en,imdbDisplay,\N,0
tt0119654,11,Men in Black,TH,en,imdbDisplay,\N,0
tt0119654,19,Men in Black,IN,en,imdbDisplay,\N,0
tt0119654,22,Men in Black,CA,en,imdbDisplay,\N,0
tt0119654,32,Men in Black,HK,en,imdbDisplay,\N,0
tt0119654,39,Men in Black,ID,en,imdbDisplay,\N,0
tt0119654,53,Men in Black,ZA,en,imdbDisplay,\N,0
tt0119654,62,Men in Black,SG,en,imdbDisplay,\N,0
tt0119654,6,Men in Black,EG,en,imdbDisplay,\N,0
tt0119654,9,Men in Black,PH,en,imdbDisplay,\N,0
tt0119656,5,Men with Guns,CA,en,imdbDisplay,\N,0
tt0119664,14,Metro,ZA,en,imdbDisplay,\N,0
tt0119664,29,Metro,CA,en,imdbDisplay,\N,0
tt0119665,15,Metroland,CA,en,imdbDisplay,\N,0
tt0119668,13,Midnight in the Garden of Good and Evil,CA,en,imdbDisplay,\N,0
tt0119668,17,Midnight in the Garden of Good and Evil,IE,en,\N,new title,0
tt0119668,27,Midnight in the Garden of Good and Evil,IN,en,imdbDisplay,\N,0
tt0119670,24,My Friend Memory,JP,en,\N,\N,0
tt0119670,27,The Mighty,ID,en,imdbDisplay,\N,0
tt0119674,2,The Thousand Wonders of the Universe,CA,en,\N,\N,0
tt0119675,16,Mimic,HK,en,imdbDisplay,\N,0
tt0119675,17,Mimic,CA,en,imdbDisplay,\N,0
tt0119675,20,Mimic,SG,en,imdbDisplay,\N,0
tt0119675,32,Mimic,ZA,en,imdbDisplay,\N,0
tt0119675,6,Mimic,PH,en,imdbDisplay,\N,0
tt0119675,9,Mimic,TH,en,imdbDisplay,\N,0
tt0119676,1,The Minister,XWW,en,working,\N,0
tt0119676,5,The Minister of State,XWW,en,\N,\N,0
tt0119683,12,Les Mis̩rables,CA,en,imdbDisplay,\N,0
tt0119683,22,Les Mis̩rables,IN,en,imdbDisplay,\N,0
tt0119683,30,Les Mis̩rables,PH,en,imdbDisplay,\N,0
tt0119683,3,Les Mis̩rables,HK,en,imdbDisplay,\N,0
tt0119683,43,Les Mis̩rables,GB,en,\N,\N,0
tt0119683,4,Les Mis̩rables,XWW,en,imdbDisplay,\N,0
tt0119685,2,Murder.com,XWW,en,alternative,\N,0
tt0119686,2,Modern Girl,XWW,en,\N,\N,0
tt0119687,4,Suzaku,XWW,en,imdbDisplay,\N,0
tt0119695,30,Runaway,JP,en,\N,\N,0
tt0119695,34,Money Talks,IL,en,imdbDisplay,\N,0
tt0119695,37,Money Talks,ZA,en,imdbDisplay,\N,0
tt0119698,15,Princess Mononoke,MY,en,imdbDisplay,\N,0
tt0119698,17,Princess Mononoke,EG,en,imdbDisplay,\N,0
tt0119698,1,Princess Mononoke,IL,en,imdbDisplay,\N,0
tt0119698,26,Mononoke-hime,IN,en,imdbDisplay,\N,0
tt0119698,31,Princess Mononoke,SG,en,imdbDisplay,\N,0
tt0119698,47,Princess Mononoke,XWW,en,imdbDisplay,\N,0
tt0119698,53,Princess Mononoke,CA,en,imdbDisplay,\N,0
tt0119698,56,Mononoke-hime,ZA,en,imdbDisplay,\N,0
tt0119698,6,Princess Mononoke,ID,en,imdbDisplay,\N,0
tt0119707,11,Mortal Kombat: Annihilation,CA,en,imdbDisplay,\N,0
tt0119707,34,Mortal Kombat: Annihilation,IN,en,imdbDisplay,\N,0
tt0119709,9,Most Wanted,ZA,en,imdbDisplay,\N,0
tt0119711,12,Mat i syn,ID,en,imdbDisplay,\N,0
tt0119711,13,Mother and Son,CA,en,imdbDisplay,\N,0
tt0119711,18,Mother and Son,XWW,en,imdbDisplay,\N,0
tt0119711,19,Mother and Son,EG,en,imdbDisplay,\N,0
tt0119711,20,Mat I Syn,IN,en,imdbDisplay,\N,0
tt0119711,22,"Mother, Son",JP,en,imdbDisplay,\N,0
tt0119711,30,Mother and Son,PH,en,imdbDisplay,\N,0
tt0119711,9,Mother and Son,SG,en,imdbDisplay,\N,0
tt0119715,29,Mousehunt,CA,en,imdbDisplay,\N,0
tt0119715,35,Mouse Hunt,ZA,en,imdbDisplay,\N,0
tt0119715,41,Mousehunt,XWW,en,video,\N,0
tt0119715,4,Mousehunt,IN,en,imdbDisplay,\N,0
tt0119717,8,Mr. Jealousy,CA,en,imdbDisplay,\N,0
tt0119718,3,Mr. Magoo,CA,en,imdbDisplay,\N,0
tt0119720,1,Death Sentence,IN,en,\N,short title,0
tt0119720,5,Death Sentence,XWW,en,\N,\N,0
tt0119721,2,Mrityudaata,SG,en,imdbDisplay,\N,0
tt0119721,3,Mrityudaata,IN,en,imdbDisplay,\N,0
tt0119727,3,The Policewoman,XWW,en,\N,\N,0
tt0119731,10,Murder at 1600,PH,en,imdbDisplay,\N,0
tt0119731,16,Murder at 1600,ZA,en,imdbDisplay,\N,0
tt0119731,36,Murder at 1600,CA,en,imdbDisplay,\N,0
tt0119733,5,Mei Li Zai Chang Ge,CA,en,imdbDisplay,\N,0
tt0119733,6,Murmur of Youth,XWW,en,imdbDisplay,\N,0
tt0119738,13,My Best Friend's Wedding,ZA,en,imdbDisplay,\N,0
tt0119738,15,My Best Friend's Wedding,IL,en,imdbDisplay,\N,0
tt0119738,24,My Best Friend's Wedding,HK,en,imdbDisplay,\N,0
tt0119738,25,My Best Friend's Wedding,CA,en,imdbDisplay,\N,0
tt0119738,30,Best Friend's Wedding,JP,en,imdbDisplay,\N,0
